Member ID,Confirmed?,Sex,Age,Member Created (M/D/YYYY),Start of first full membership (M/D/YYYY),Current Membership Type,"Latest Membership Change (request, upgrade, renewal, cancellation...) (M/D/YYYY)",Current Membership Expiration (M/D/YYYY),Renews Automatically,Automatically Pay Statements,Opening Balance,Opening Balance Date (M/D/YYYY),Household Type,"Single, non-elderly",Elderly,Single Parent,Two Parents,Female Head of Household,Household income range,Household income range Value,Ethnicity,American Indian or Alaskan Native,Asian,Black or African American,Hispanic,White,Native Hawaiian or Pacific Islander,Other,Number of disabled people in household,Renter/Homeowner,Renter/Homeowner Value,Household Size
136,False,male,,4/30/2016,4/30/2016,regular,4/30/2016,4/30/2017,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1134,False,female,,1/3/2018,1/3/2018,regular,1/3/2018,1/3/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
3421,True,,,11/15/2021,11/14/2021,regular,11/14/2021,11/14/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
4509,True,,,4/19/2023,,Request_CheckIDAddressPhoneDOB,4/18/2023,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4926,False,,,8/19/2023,8/19/2023,regular,8/19/2023,8/19/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
5561,True,,,3/18/2024,3/17/2024,regular,3/17/2024,3/17/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1668,True,male,,8/27/2018,8/26/2018,regular,10/16/2019,8/27/2020,False,False,,,[],,,,,,4.0,High,['7'],,,,,,,Y,,1.0,Homeowner,2.0
1442,True,,,5/23/2018,5/23/2018,regular,5/23/2018,5/23/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
822,True,,,7/26/2017,7/26/2017,regular,10/14/2019,7/26/2020,False,False,,,[],,,,,,4.0,High,[],,,,,,,,,0.0,Renter,
1964,False,,,2/28/2019,,Request_CheckIDAddressPhoneDOB,2/27/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
5153,True,,,10/30/2023,10/31/2023,regular,10/31/2023,10/31/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
2598,False,female,,11/11/2019,11/10/2019,regular,11/10/2019,11/10/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
3856,True,,,7/16/2022,7/16/2022,regular,7/16/2022,7/16/2023,False,False,,,['1'],Y,,,,,,,[],,,,,,,,,,,
2275,False,,,7/1/2019,6/30/2019,regular,6/30/2019,6/30/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
2436,False,male,,9/5/2019,9/4/2019,regular,4/23/2023,4/23/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
2795,False,,,2/23/2020,4/22/2023,regular,4/22/2023,4/22/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
1383,False,female,,5/2/2018,2/12/2020,regular,2/12/2020,2/12/2021,False,False,,,,,,,,,,,,,,,,,,,,,,
3911,False,,,8/3/2022,8/3/2022,regular,8/3/2022,8/3/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
5871,True,,27.0,6/5/2024,,Request_CheckIDAddressPhoneDOB,6/4/2024,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
513,False,,,2/13/2017,2/12/2017,regular,2/12/2017,2/12/2018,False,False,,,[],,,,,,,,[],,,,,,,,,,,
558,False,,,3/21/2017,4/5/2017,regular,5/15/2022,5/15/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
780,False,,,7/12/2017,,Request_CheckIDAddressPhoneDOB,7/11/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,
1021,False,,,10/19/2017,10/18/2017,regular,10/18/2017,10/18/2018,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1998,False,,,3/19/2019,,Request_CheckIDAddressPhoneDOB,3/18/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
3700,False,,,5/15/2022,,Request_CheckIDAddressPhoneDOB,5/15/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,
5130,True,,,10/23/2023,10/28/2023,regular,10/28/2023,10/28/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
1296,True,,,3/30/2018,,Request_CheckIDAddressPhoneDOB,3/30/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,
2939,True,,,8/22/2020,,Request_CheckIDAddressPhoneDOB,8/21/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,
4640,False,male,35.0,5/27/2023,5/27/2023,regular,5/27/2023,5/27/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4422,False,,,3/19/2023,3/19/2023,regular,3/19/2023,3/19/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
5852,True,,63.0,6/1/2024,6/1/2024,regular,6/1/2024,6/1/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5853,False,,,6/1/2024,6/1/2024,regular,6/1/2024,6/1/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
2531,False,,,10/12/2019,10/12/2019,regular,10/12/2019,10/12/2020,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,-3.0
182,True,,41.0,6/11/2016,6/11/2016,regular,8/19/2017,6/11/2018,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5683,True,,,4/16/2024,4/15/2024,regular,4/15/2024,4/15/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
4466,True,,69.0,4/5/2023,,Request_CheckIDAddressPhoneDOB,4/5/2023,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5498,True,,,2/28/2024,2/27/2024,regular,2/27/2024,2/27/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
5840,False,,,5/29/2024,5/28/2024,regular,5/28/2024,5/28/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
2248,True,male,,6/19/2019,6/19/2019,regular,6/19/2019,6/19/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
2056,False,,,4/7/2019,4/7/2019,regular,4/7/2019,4/7/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
1054,True,female,,11/6/2017,11/5/2017,regular,11/5/2017,11/5/2018,False,False,,,[],,,,,,4.0,High,['5'],,,,,Y,,,,0.0,Renter,2.0
5941,True,,,6/20/2024,6/19/2024,regular,6/19/2024,6/19/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1407,True,,,5/13/2018,,Request_CheckIDAddressPhoneDOB,5/13/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,
1577,False,,,7/19/2018,7/18/2018,regular,7/18/2018,7/18/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
530,True,,,3/2/2017,3/22/2017,regular,1/29/2022,1/29/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
529,True,,,2/28/2017,3/1/2017,regular,3/1/2017,3/1/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
1590,True,,,7/23/2018,9/2/2018,regular,9/2/2018,9/2/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
1777,True,,,10/23/2018,,Request_CheckIDAddressPhoneDOB,10/23/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,
5098,False,,,10/14/2023,10/14/2023,regular,10/14/2023,10/14/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
2662,True,,,12/21/2019,12/21/2019,regular,12/21/2019,12/21/2020,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2757,False,,,2/10/2020,2/9/2020,regular,2/9/2020,2/9/2021,False,False,,,,,,,,,,,,,,,,,,,,,,
3154,True,,,5/18/2021,,Request_CheckIDAddressPhoneDOB,5/18/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,
2911,True,,,7/25/2020,7/25/2020,regular,7/25/2020,7/25/2021,False,False,,,,,,,,,,,,,,,,,,,,,,
712,False,,,6/1/2017,4/28/2018,regular,4/28/2018,4/28/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
3759,False,,,6/9/2022,6/8/2022,regular,6/8/2022,6/8/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
4054,False,,,10/1/2022,10/1/2022,regular,10/1/2022,10/1/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
314,False,male,,9/11/2016,12/11/2016,regular,12/11/2016,12/11/2017,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2191,True,male,,5/30/2019,6/2/2019,regular,6/10/2022,6/2/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
2915,True,,,7/29/2020,8/8/2020,regular,8/17/2021,8/8/2022,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2656,False,male,,12/14/2019,12/14/2019,regular,5/30/2023,5/30/2024,False,False,,,['4'],,,,Y,,3.0,Moderate,['2'],,Y,,,,,,0,1.0,Homeowner,2.0
3956,True,,,8/17/2022,,Request_CheckIDAddressPhoneDOB,8/16/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,
3953,True,,,8/16/2022,,Request_CheckIDAddressPhoneDOB,8/16/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,
602,False,,,4/15/2017,4/15/2017,regular,6/9/2019,4/15/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
1163,False,,,1/15/2018,,Request_CheckIDAddressPhoneDOB,1/15/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,
4893,True,,,8/9/2023,8/8/2023,regular,8/8/2023,8/8/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
1167,True,,,1/16/2018,,Request_CheckIDAddressPhoneDOB,1/15/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,
2270,True,female,,6/29/2019,6/29/2019,regular,6/29/2019,6/29/2020,False,False,,,['1'],Y,,,,,4.0,High,['5'],,,,,Y,,,,0.0,Renter,1.0
4575,True,,,5/10/2023,5/9/2023,regular,5/9/2023,5/9/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5923,True,,,6/17/2024,,Request_CheckIDAddressPhoneDOB,6/16/2024,,False,False,,,,,,,,,,,,,,,,,,,,,,
5447,False,,,2/12/2024,,Request_CheckIDAddressPhoneDOB,2/12/2024,,False,False,,,,,,,,,,,,,,,,,,,,,,
114,False,,,4/30/2016,4/30/2016,regular,4/30/2016,4/30/2017,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1755,True,,,10/6/2018,10/6/2018,regular,10/6/2018,10/6/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
434,False,,,12/9/2016,,Request_CheckIDAddressPhoneDOB,12/8/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,
2558,True,female,,10/20/2019,10/20/2019,regular,10/20/2019,10/20/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
1939,True,male,,2/14/2019,7/2/2019,regular,5/18/2021,5/18/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
4223,True,male,22.0,12/22/2022,12/21/2022,regular,12/21/2022,12/21/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1432,True,,,5/19/2018,5/19/2018,regular,7/17/2019,5/20/2020,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2030,True,,,3/28/2019,3/27/2019,regular,3/27/2019,3/27/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
5727,False,,,5/2/2024,5/4/2024,regular,5/4/2024,5/4/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
256,True,,,8/3/2016,,Request_CheckIDAddressPhoneDOB,8/3/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,
366,True,,,10/23/2016,10/23/2016,regular,11/22/2017,10/23/2018,False,False,,,[],,,,,,,,[],,,,,,,,,,,
487,False,male,,1/19/2017,1/18/2017,regular,1/18/2017,1/18/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
847,True,,,8/4/2017,1/26/2020,regular,1/26/2020,1/26/2021,False,False,,,,,,,,,,,,,,,,,,,,,,
999,True,,,10/4/2017,,Request_CheckIDAddressPhoneDOB,10/4/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,
1246,True,,,3/3/2018,,Request_CheckIDAddressPhoneDOB,3/3/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,
1656,False,,,8/21/2018,8/21/2018,regular,8/21/2018,8/21/2019,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2068,False,male,,4/13/2019,4/13/2019,regular,4/13/2019,4/13/2020,False,False,,,['1'],Y,,,,,2.0,Low,['5'],,,,,Y,,,,0.0,Renter,2.0
2933,True,,,8/16/2020,,Request_CheckIDAddressPhoneDOB,8/16/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,
3968,False,,,8/22/2022,8/21/2022,regular,8/21/2022,8/21/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
5822,False,,,5/24/2024,5/23/2024,regular,5/23/2024,5/24/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4374,True,,23.0,3/6/2023,3/5/2023,regular,3/5/2023,3/5/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
3490,True,,34.0,1/9/2022,1/9/2022,regular,1/9/2022,1/9/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5099,True,,,10/14/2023,,Request_CheckIDAddressPhoneDOB,10/14/2023,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
80,False,,,12/26/2015,,Request_CheckIDAddressPhoneDOB,12/25/2015,,False,False,,,,,,,,,,,,,,,,,,,,,,
4820,False,would rather not say,34.0,7/17/2023,,Request_CheckIDAddressPhoneDOB,7/17/2023,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3179,False,,,6/5/2021,,Request_CheckIDAddressPhoneDOB,6/5/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,
1550,False,female,,7/8/2018,,Request_CheckIDAddressPhoneDOB,7/8/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,
2875,True,,,6/27/2020,,Request_CheckIDAddressPhoneDOB,6/27/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,
4149,True,,,11/16/2022,,Request_CheckIDAddressPhoneDOB,11/15/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,
4158,True,,,11/19/2022,,Request_CheckIDAddressPhoneDOB,11/19/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,
3182,True,,,6/5/2021,,Request_CheckIDAddressPhoneDOB,6/5/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,
4207,True,,,12/14/2022,,Request_CheckIDAddressPhoneDOB,12/13/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,
150,False,male,,5/10/2016,5/11/2016,regular,5/11/2016,5/11/2017,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3957,False,other,2.0,8/16/2022,8/16/2022,regular,8/16/2022,8/17/2023,False,False,,,"['1', '5']",Y,,,,Y,1.0,Extremely Low,['7'],,,,,,,Y,,0.0,Renter,-3.0
2520,False,male,,10/7/2019,10/6/2019,regular,10/4/2023,10/4/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4454,False,,,4/2/2023,4/2/2023,regular,4/2/2023,4/2/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5287,True,,,12/20/2023,12/19/2023,regular,12/19/2023,12/19/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2481,False,male,,9/23/2019,9/22/2019,regular,9/22/2019,9/23/2020,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,0,0.0,Renter,1.0
3741,False,,,6/5/2022,6/6/2022,regular,6/6/2022,6/6/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5531,False,,,3/8/2024,3/10/2024,regular,3/10/2024,3/10/2025,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,1,0.0,Renter,2.0
2854,False,,,4/30/2020,,Request_CheckIDAddressPhoneDOB,4/30/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,
3280,True,,,8/20/2021,8/21/2021,regular,8/21/2021,8/21/2022,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5634,True,female,,4/4/2024,4/24/2024,regular,4/24/2024,4/24/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3253,True,,,8/2/2021,8/3/2021,regular,8/3/2021,8/3/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
3418,True,female,,11/13/2021,11/13/2021,regular,3/12/2023,3/12/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
140,True,,,5/3/2016,,Request_CheckIDAddressPhoneDOB,5/3/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,
5887,True,,,6/10/2024,6/11/2024,regular,6/11/2024,6/11/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1293,True,female,,3/27/2018,4/4/2018,regular,4/4/2018,4/4/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
4544,False,female,1.0,5/2/2023,5/6/2023,regular,5/6/2023,5/6/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4992,False,,,9/9/2023,9/9/2023,regular,9/9/2023,9/9/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4105,True,male,35.0,10/22/2022,,Request_CheckIDAddressPhoneDOB,10/22/2022,,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,0,0.0,Renter,2.0
621,False,,,4/24/2017,6/10/2017,regular,6/10/2017,6/10/2018,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3771,True,,,6/12/2022,6/12/2022,regular,7/2/2023,6/12/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
951,False,male,,9/11/2017,9/16/2017,regular,9/16/2017,9/16/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
5756,True,,,5/8/2024,5/12/2024,regular,5/12/2024,5/12/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3174,False,,,6/2/2021,6/1/2021,regular,6/1/2021,6/1/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
1456,False,,,5/31/2018,5/30/2018,regular,5/30/2018,5/30/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
1466,True,,,6/3/2018,6/3/2018,regular,6/3/2018,6/3/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
4039,True,,,9/24/2022,9/24/2022,regular,9/24/2022,9/24/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
4554,False,,,5/6/2023,,Request_CheckIDAddressPhoneDOB,5/5/2023,,False,False,,,,,,,,,,,,,,,,,,,,,,
5110,True,,,10/18/2023,10/17/2023,regular,10/17/2023,10/17/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
5193,False,,27.0,11/13/2023,,Request_CheckIDAddressPhoneDOB,11/13/2023,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5883,True,,32.0,6/9/2024,6/9/2024,regular,6/9/2024,6/9/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
765,True,male,,6/28/2017,6/28/2017,regular,5/7/2024,5/7/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
1300,False,female,,3/31/2018,3/31/2018,regular,3/31/2018,4/1/2019,False,False,,,[],,,,,,,,['5'],,,,,Y,,,,0.0,Renter,2.0
1301,False,female,,3/31/2018,3/31/2018,regular,3/31/2018,4/1/2019,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5020,False,,,9/17/2023,9/17/2023,regular,9/17/2023,9/17/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
5077,False,male,27.0,10/6/2023,10/8/2023,regular,10/8/2023,10/8/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5200,True,,,11/15/2023,12/2/2023,regular,12/2/2023,12/2/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
5212,True,,,11/21/2023,,Request_CheckIDAddressPhoneDOB,11/21/2023,,False,False,,,,,,,,,,,,,,,,,,,,,,
5543,False,male,33.0,3/11/2024,4/4/2024,regular,4/4/2024,4/4/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4786,True,female,31.0,7/6/2023,7/5/2023,regular,7/5/2023,7/5/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4749,True,,,6/24/2023,,Request_CheckIDAddressPhoneDOB,6/24/2023,,False,False,,,,,,,,,,,,,,,,,,,,,,
3272,True,,,8/14/2021,8/14/2021,regular,8/14/2021,8/14/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
3445,True,,,12/5/2021,,Request_CheckIDAddressPhoneDOB,12/5/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,
2543,True,,,10/14/2019,10/14/2019,regular,10/14/2019,10/14/2020,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5424,False,,,2/7/2024,,Request_CheckIDAddressPhoneDOB,2/6/2024,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5843,True,,,5/30/2024,,Request_CheckIDAddressPhoneDOB,5/29/2024,,False,False,,,,,,,,,,,,,,,,,,,,,,
1969,True,,,3/4/2019,,Request_CheckIDAddressPhoneDOB,3/3/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
1644,False,other,,8/18/2018,8/18/2018,regular,8/18/2018,8/18/2019,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,4.0
167,False,other,,5/28/2016,5/28/2016,regular,5/28/2016,5/28/2017,False,False,,,['2'],,Y,,,,3.0,Moderate,['5'],,,,,Y,,,,1.0,Homeowner,2.0
2308,True,,,7/16/2019,,Request_CheckIDAddressPhoneDOB,7/15/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
3381,False,,,10/20/2021,10/19/2021,regular,10/19/2021,10/19/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
5261,True,,,12/7/2023,4/4/2024,regular,4/4/2024,4/4/2025,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,0,0.0,Renter,2.0
3564,True,,,2/14/2022,,Request_CheckIDAddressPhoneDOB,2/14/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,
2143,True,,,5/12/2019,5/12/2019,regular,5/12/2019,5/12/2020,False,False,,,['1'],Y,,,,,3.0,Moderate,"['2', '3']",,Y,Y,,,,,,0.0,Renter,1.0
5769,False,,,5/11/2024,,Request_CheckIDAddressPhoneDOB,5/10/2024,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4982,True,female,,9/6/2023,9/16/2023,regular,9/16/2023,9/16/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5012,True,,,9/16/2023,,Request_CheckIDAddressPhoneDOB,9/16/2023,,False,False,,,,,,,,,,,,,,,,,,,,,,
3191,False,,,6/14/2021,6/22/2021,regular,6/22/2021,6/22/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
4467,False,,36.0,4/6/2023,4/22/2023,regular,4/22/2023,4/22/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5208,True,,,11/19/2023,,Request_CheckIDAddressPhoneDOB,11/18/2023,,False,False,,,,,,,,,,,,,,,,,,,,,,
5940,True,,,6/19/2024,,Request_CheckIDAddressPhoneDOB,6/19/2024,,False,False,,,,,,,,,,,,,,,,,,,,,,
1198,True,,43.0,2/1/2018,1/31/2018,regular,3/2/2019,1/31/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
5268,False,,,12/9/2023,12/9/2023,regular,12/9/2023,12/9/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4019,True,,,9/15/2022,9/14/2022,regular,9/14/2022,9/14/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3928,True,male,,8/8/2022,8/7/2022,regular,8/7/2022,8/7/2023,False,False,,,['4'],,,,Y,,3.0,Moderate,['7'],,,,,,,Y,,1.0,Homeowner,
4033,True,,,9/22/2022,9/21/2022,regular,9/21/2022,9/21/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
586,False,female,,4/8/2017,4/8/2017,regular,6/21/2023,6/21/2024,False,False,,,['1'],Y,,,,,2.0,Low,"['2', '5']",,Y,,,Y,,,0,0.0,Renter,2.0
611,False,male,,4/20/2017,4/19/2017,regular,8/26/2018,4/19/2019,False,False,,,['1'],Y,,,,,,,"['2', '5']",,Y,,,Y,,,,,,
5481,True,male,32.0,2/22/2024,2/21/2024,regular,2/21/2024,2/21/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5809,True,,,5/21/2024,5/20/2024,regular,5/20/2024,5/20/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3582,False,,,2/27/2022,,Request_CheckIDAddressPhoneDOB,2/27/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,
3712,True,other,,5/21/2022,5/21/2022,regular,5/21/2022,5/21/2023,False,False,,,['1'],Y,,,,,2.0,Low,['5'],,,,,Y,,,,0.0,Renter,1.0
3044,False,,,1/27/2021,,Request_CheckIDAddressPhoneDOB,1/27/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,
639,False,male,,5/1/2017,4/30/2017,regular,4/30/2017,4/30/2019,False,False,,,['3'],,,Y,,,,,[],,,,,,,,,,,
3230,True,,,7/17/2021,7/17/2021,regular,7/9/2023,7/9/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
4766,False,,,6/30/2023,7/2/2023,regular,7/2/2023,7/2/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
5960,False,,0.0,6/24/2024,6/23/2024,regular,6/23/2024,6/23/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
809,False,,,7/22/2017,,Request_CheckIDAddressPhoneDOB,7/22/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,
3047,True,,,1/29/2021,1/30/2021,regular,1/30/2021,1/30/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
4985,False,female,25.0,9/7/2023,9/6/2023,regular,9/6/2023,9/6/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
633,True,female,,4/30/2017,2/21/2018,regular,11/10/2019,10/10/2020,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1849,True,,,12/6/2018,12/8/2018,regular,12/8/2018,12/8/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
2334,False,,,7/24/2019,7/24/2019,regular,7/24/2019,7/25/2020,False,False,,,[],,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,-1.0
2673,False,,,12/30/2019,12/29/2019,regular,12/29/2019,12/29/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
288,True,,,8/18/2016,,Request_CheckIDAddressPhoneDOB,8/18/2016,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5250,True,,,12/4/2023,12/3/2023,regular,12/3/2023,12/3/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
3091,True,,,3/27/2021,3/27/2021,regular,8/14/2022,8/14/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
2580,False,,,11/3/2019,,Request_CheckIDAddressPhoneDOB,11/3/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
391,True,male,,11/7/2016,11/6/2016,regular,11/6/2016,11/6/2017,False,False,,,['5'],,,,,Y,,,['5'],,,,,Y,,,,0.0,Renter,2.0
5288,False,,,12/20/2023,12/19/2023,regular,12/19/2023,12/19/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2711,True,,,1/18/2020,1/18/2020,regular,1/18/2020,1/18/2021,False,False,,,,,,,,,,,,,,,,,,,,,,
1505,True,,,6/17/2018,6/17/2018,regular,6/17/2018,6/17/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
689,False,,,5/22/2017,5/21/2017,regular,5/21/2017,5/21/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
2770,True,,,2/14/2020,2/15/2020,regular,12/18/2021,12/18/2022,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3358,False,,,10/6/2021,10/5/2021,regular,10/5/2021,10/6/2022,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5919,False,,,6/15/2024,6/15/2024,regular,6/15/2024,6/15/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
