Transaction ID,Member ID,Date,Payment Method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Type,Amount Due For Line Item,Actual Paid,Item ID,Item Name,Membership Type,Applicable Taxes,Project ID,Project Name,Handled By,Notes,Renewal
373661,392,11/7/2016 4:13 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,xan,,
374771,393,11/9/2016 6:11 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,cod,,
374772,394,11/9/2016 6:11 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mel,,
374778,330,11/9/2016 6:26 PM,,,,,0.3,,,Late Fee,0.3,0.3,4751.0,"Saw, Miter",,,,,Bil,,
374778,330,11/9/2016 6:26 PM,Discount,,0.3,,0.3,,,,,,,,,,,,,Repairs done,
374781,304,11/9/2016 6:34 PM,,,,,,,,Loan Return,,,4520.0,Battery Charger,,,,,Bil,,
374781,304,11/9/2016 6:34 PM,,,,,,,,Loan Return,,,4519.0,"Drill, Cordless",,,,,Bil,,
374781,304,11/9/2016 6:34 PM,,,,,,,,Check Out (Renewal),,,4519.0,"Drill, Cordless",,,,,Bil,,Renewal
374781,304,11/9/2016 6:34 PM,,,,,,,,Check Out (Renewal),,,4520.0,Battery Charger,,,,,Bil,,Renewal
374800,393,11/9/2016 7:35 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
374800,393,11/9/2016 7:35 PM,,,,,,,,Check Out,,,4843.0,Staple Gun,,,,,Bil,,
374800,393,11/9/2016 7:35 PM,,,,,,,,Check Out,,,4876.0,Allen Wrench Set,,,,,Bil,,
374806,346,11/9/2016 8:35 PM,,,,,2.8,2.8,2.8,Late Fee,0.7,0.7,5103.0,Jack Stand,,,,,Bil,,
374806,346,11/9/2016 8:35 PM,,,,,2.8,2.8,2.8,Late Fee,0.7,0.7,271.0,Dremel,,,,,Bil,,
374806,346,11/9/2016 8:35 PM,,,,,2.8,2.8,2.8,Late Fee,0.7,0.7,4969.0,Rotary Dremel Bit Kit,,,,,Bil,,
374806,346,11/9/2016 8:35 PM,,,,,2.8,2.8,2.8,Late Fee,0.7,0.7,5098.0,Cooper/Regent Pqs45 Portable Deluxe Work Light 500-Watt,,,,,Bil,,
374806,346,11/9/2016 8:35 PM,Cash,2.80,,,2.8,2.8,2.8,,,,,,,,,,,,
374807,360,11/9/2016 8:40 PM,,,,,4.9,4.9,4.9,Late Fee,0.7,0.7,662.0,"Sander, Belt",,,,,Bil,,
374807,360,11/9/2016 8:40 PM,,,,,4.9,4.9,4.9,Late Fee,0.7,0.7,4319.0,"Screwdriver, Phillips",,,,,Bil,,
374807,360,11/9/2016 8:40 PM,,,,,4.9,4.9,4.9,Late Fee,0.7,0.7,4834.0,"Saw, Miter",,,,,Bil,,
374807,360,11/9/2016 8:40 PM,,,,,4.9,4.9,4.9,Late Fee,0.7,0.7,670.0,"Drill, Corded, 1/2in",,,,,Bil,,
374807,360,11/9/2016 8:40 PM,,,,,4.9,4.9,4.9,Late Fee,0.7,0.7,4219.0,"Screwdriver, Flat",,,,,Bil,,
374807,360,11/9/2016 8:40 PM,,,,,4.9,4.9,4.9,Late Fee,0.7,0.7,4811.0,Level,,,,,Bil,,
374807,360,11/9/2016 8:40 PM,,,,,4.9,4.9,4.9,Late Fee,0.7,0.7,5068.0,"Drill Press, Manual",,,,,Bil,,
374807,360,11/9/2016 8:40 PM,Cash,4.90,,,4.9,4.9,4.9,,,,,,,,,,,,
374808,360,11/9/2016 8:41 PM,,,,,,,,Check Out,,,662.0,"Sander, Belt",,,,,Bil,,
374808,360,11/9/2016 8:41 PM,,,,,,,,Check Out,,,4834.0,"Saw, Miter",,,,,Bil,,
374809,330,11/9/2016 8:42 PM,,,,,,,,Check Out,,,5020.0,Table Saw,,,,,Bil,,
374811,360,11/9/2016 9:00 PM,,,,,,,,Check Out,,,4609.0,"Variable Speed Router, 1/2in",,,,,Bil,,
374995,319,11/10/2016 7:48 AM,,,,,0.7,,,Late Fee,0.1,0.1,21.0,Hot Scraper,,,,,Gin,,
374995,319,11/10/2016 7:48 AM,,,,,0.7,,,Late Fee,0.1,0.1,277.0,"Saw, Reciprocating, Cordless",,,,,Gin,,
374995,319,11/10/2016 7:48 AM,,,,,0.7,,,Late Fee,0.1,0.1,5001.0,Rotary Hammer Drill,,,,,Gin,,
374995,319,11/10/2016 7:48 AM,,,,,0.7,,,Late Fee,0.1,0.1,4808.0,Pressure Washer,,,,,Gin,,
374995,319,11/10/2016 7:48 AM,,,,,0.7,,,Late Fee,0.1,0.1,4432.0,Paint Sprayer,,,,,Gin,,
374995,319,11/10/2016 7:48 AM,,,,,0.7,,,Late Fee,0.1,0.1,5091.0,Angle Grinder,,,,,Gin,,
374995,319,11/10/2016 7:48 AM,,,,,0.7,,,Late Fee,0.1,0.1,4035.0,Cement Chisel,,,,,Gin,,
374995,319,11/10/2016 7:48 AM,,,,,0.7,,,Check Out (Renewal),,,4035.0,Cement Chisel,,,,,Gin,,Renewal
374995,319,11/10/2016 7:48 AM,,,,,0.7,,,Check Out (Renewal),,,5091.0,Angle Grinder,,,,,Gin,,Renewal
374995,319,11/10/2016 7:48 AM,,,,,0.7,,,Check Out (Renewal),,,4432.0,Paint Sprayer,,,,,Gin,,Renewal
374995,319,11/10/2016 7:48 AM,,,,,0.7,,,Check Out (Renewal),,,4808.0,Pressure Washer,,,,,Gin,,Renewal
374995,319,11/10/2016 7:48 AM,,,,,0.7,,,Check Out (Renewal),,,5001.0,Rotary Hammer Drill,,,,,Gin,,Renewal
374995,319,11/10/2016 7:48 AM,,,,,0.7,,,Check Out (Renewal),,,277.0,"Saw, Reciprocating, Cordless",,,,,Gin,,Renewal
374995,319,11/10/2016 7:48 AM,,,,,0.7,,,Check Out (Renewal),,,21.0,Hot Scraper,,,,,Gin,,Renewal
374995,319,11/10/2016 7:48 AM,Discount,,0.7,,0.7,,,,,,,,,,,,,,
376050,395,11/11/2016 1:56 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,tai,,
376106,396,11/11/2016 3:00 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,ppr,,
376793,229,11/12/2016 9:28 AM,,,,,1.7,1.7,,Late Fee,1.7,1.7,34.0,Power Sander,,,,,Bil,,
376793,229,11/12/2016 9:28 AM,On Account,,,1.70,1.7,1.7,,,,,,,,,,,,,
376814,367,11/12/2016 9:35 AM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
376814,367,11/12/2016 9:35 AM,,,,,,,,Check Out,,,5069.0,Drill Bit Set,,,,,Bil,,
376814,367,11/12/2016 9:35 AM,,,,,,,,Check Out,,,4159.0,"Wrench, Open-End, 3/4in, 7/8in",,,,,Bil,,
376814,367,11/12/2016 9:35 AM,,,,,,,,Check Out,,,3986.0,"Wrench, Open-End, 5/8in, 3/4in",,,,,Bil,,
376858,370,11/12/2016 9:51 AM,,,,,,,,Loan Return,,,3819.0,"Drill, Cordless",,,,,Bil,,
376858,370,11/12/2016 9:51 AM,,,,,,,,Loan Return,,,4324.0,"Drill, Cordless",,,,,Bil,,
376858,370,11/12/2016 9:51 AM,,,,,,,,Loan Return,,,656.0,"Drill, Cordless",,,,,Bil,,
377063,353,11/12/2016 11:14 AM,,,,,,,,Loan Return,,,4472.0,"Drill, Cordless",,,,,Bil,,
377063,353,11/12/2016 11:14 AM,,,,,,,,Loan Return,,,96.0,Level,,,,,Bil,,
377063,353,11/12/2016 11:14 AM,,,,,,,,Loan Return,,,4837.0,Stud Finder,,,,,Bil,,
377063,353,11/12/2016 11:14 AM,,,,,,,,Loan Return,,,272.0,Work Bench,,,,,Bil,,
377063,353,11/12/2016 11:14 AM,,,,,,,,Loan Return,,,5070.0,Drill Bit Set,,,,,Bil,,
377063,353,11/12/2016 11:14 AM,,,,,,,,Loan Return,,,4924.0,Jigsaw,,,,,Bil,,
377063,353,11/12/2016 11:14 AM,,,,,,,,Loan Return,,,4853.0,"Plane, Hand",,,,,Bil,,
377063,353,11/12/2016 11:14 AM,,,,,,,,Check Out (Renewal),,,4853.0,"Plane, Hand",,,,,Bil,,Renewal
377063,353,11/12/2016 11:14 AM,,,,,,,,Check Out (Renewal),,,4924.0,Jigsaw,,,,,Bil,,Renewal
377063,353,11/12/2016 11:14 AM,,,,,,,,Check Out (Renewal),,,5070.0,Drill Bit Set,,,,,Bil,,Renewal
377063,353,11/12/2016 11:14 AM,,,,,,,,Check Out (Renewal),,,272.0,Work Bench,,,,,Bil,,Renewal
377063,353,11/12/2016 11:14 AM,,,,,,,,Check Out (Renewal),,,4837.0,Stud Finder,,,,,Bil,,Renewal
377063,353,11/12/2016 11:14 AM,,,,,,,,Check Out (Renewal),,,96.0,Level,,,,,Bil,,Renewal
377063,353,11/12/2016 11:14 AM,,,,,,,,Check Out (Renewal),,,4472.0,"Drill, Cordless",,,,,Bil,,Renewal
377063,353,11/12/2016 11:14 AM,On Account,,,,,,,,,,,,,,,,,,
377102,396,11/12/2016 11:34 AM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
377102,396,11/12/2016 11:34 AM,,,,,,,,Check Out,,,5130.0,Cordless Right Angle Drill With Charger,,,,,Bil,,
377102,396,11/12/2016 11:34 AM,,,,,,,,Check Out,,,4325.0,Battery Charger,,,,,Bil,,
377102,396,11/12/2016 11:34 AM,,,,,,,,Check Out,,,3765.0,"Wrench, Basin",,,,,Bil,,
377102,396,11/12/2016 11:34 AM,,,,,,,,Check Out,,,3823.0,"Drill, Corded",,,,,Bil,,
377118,397,11/12/2016 11:39 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,bma,,
377709,398,11/13/2016 12:32 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,sco,,
377918,399,11/13/2016 3:41 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jak,,
377940,381,11/13/2016 4:19 PM,,,,,4.2,4.2,,Late Fee,0.7,0.7,4934.0,"Drill, Corded",,,,,Gin,,
377940,381,11/13/2016 4:19 PM,,,,,4.2,4.2,,Late Fee,0.7,0.7,5073.0,"Drill Bit Set, Masonry",,,,,Gin,,
377940,381,11/13/2016 4:19 PM,,,,,4.2,4.2,,Late Fee,0.7,0.7,5061.0,"Bit Set, Concrete",,,,,Gin,,
377940,381,11/13/2016 4:19 PM,,,,,4.2,4.2,,Late Fee,0.7,0.7,140.0,Paint Brush,,,,,Gin,,
377940,381,11/13/2016 4:19 PM,,,,,4.2,4.2,,Late Fee,0.7,0.7,5120.0,"Clamp, Quick Grip",,,,,Gin,,
377940,381,11/13/2016 4:19 PM,,,,,4.2,4.2,,Late Fee,0.7,0.7,4503.0,"Clamp, Quick Grip",,,,,Gin,,
377940,381,11/13/2016 4:19 PM,,,,,4.2,4.2,,Check Out (Renewal),,,4503.0,"Clamp, Quick Grip",,,,,Gin,,Renewal
377940,381,11/13/2016 4:19 PM,,,,,4.2,4.2,,Check Out (Renewal),,,5120.0,"Clamp, Quick Grip",,,,,Gin,,Renewal
377940,381,11/13/2016 4:19 PM,,,,,4.2,4.2,,Check Out (Renewal),,,140.0,Paint Brush,,,,,Gin,,Renewal
377940,381,11/13/2016 4:19 PM,,,,,4.2,4.2,,Check Out (Renewal),,,5061.0,"Bit Set, Concrete",,,,,Gin,,Renewal
377940,381,11/13/2016 4:19 PM,,,,,4.2,4.2,,Check Out (Renewal),,,5073.0,"Drill Bit Set, Masonry",,,,,Gin,,Renewal
377940,381,11/13/2016 4:19 PM,,,,,4.2,4.2,,Check Out (Renewal),,,4934.0,"Drill, Corded",,,,,Gin,,Renewal
377940,381,11/13/2016 4:19 PM,On Account,,,4.20,4.2,4.2,,,,,,,,,,,,,
377947,400,11/13/2016 4:28 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jpf,,
377949,124,11/13/2016 4:32 PM,,,,,0.8,,,Late Fee,0.8,0.8,4810.0,"Drill, Cordless",,,,,Gin,,
377949,124,11/13/2016 4:32 PM,Discount,,0.8,,0.8,,,,,,,,,,,,,,
377953,400,11/13/2016 4:33 PM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
377954,400,11/13/2016 4:34 PM,,,,,,,,Check Out,,,3751.0,"Drill, Corded",,,,,Gin,,
377954,400,11/13/2016 4:34 PM,,,,,,,,Check Out,,,5035.0,Jigsaw,,,,,Gin,,
377971,401,11/13/2016 5:18 PM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
377972,401,11/13/2016 5:19 PM,,,,,,,,Check Out,,,4336.0,"Wrench, Pipe",,,,,Gin,,
377973,400,11/13/2016 5:21 PM,,,,,,,,Loan Return,,,3751.0,"Drill, Corded",,,,,Gin,,
377973,400,11/13/2016 5:21 PM,,,,,,,,Loan Return,,,5035.0,Jigsaw,,,,,Gin,,
377974,402,11/13/2016 5:37 PM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
377976,402,11/13/2016 5:55 PM,,,,,,,,Check Out,,,4795.0,"Crow Bar, Pointed End",,,,,Gin,,
377976,402,11/13/2016 5:55 PM,,,,,,,,Check Out,,,5131.0,Conduit Bender,,,,,Gin,,
377976,402,11/13/2016 5:55 PM,,,,,,,,Check Out,,,5085.0,Tubing Cutter,,,,,Gin,,
377978,358,11/13/2016 6:14 PM,,,,,1.4,1.4,1.4,Late Fee,0.7,0.7,4155.0,Caulk Gun,,,,,Gin,,
377978,358,11/13/2016 6:14 PM,,,,,1.4,1.4,1.4,Late Fee,0.7,0.7,5125.0,"Impact Driver, Cordless",,,,,Gin,,
377978,358,11/13/2016 6:14 PM,Cash,1.40,,,1.4,1.4,1.4,,,,,,,,,,,,
378866,403,11/15/2016 11:24 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,hho,,
380094,55,11/16/2016 6:12 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
380094,55,11/16/2016 6:12 PM,,,,,,,,Check Out,,,4705.0,Hammer,,,,,Bil,,
380095,55,11/16/2016 6:14 PM,,,,,,,,Loan Return,,,4705.0,Hammer,,,,,Bil,,
380108,360,11/16/2016 6:35 PM,,,,,,,,Loan Return,,,662.0,"Sander, Belt",,,,,slo,,
380108,360,11/16/2016 6:35 PM,,,,,,,,Check Out (Renewal),,,662.0,"Sander, Belt",,,,,slo,self-renewal,Renewal
380109,360,11/16/2016 6:35 PM,,,,,,,,Loan Return,,,4834.0,"Saw, Miter",,,,,slo,,
380109,360,11/16/2016 6:35 PM,,,,,,,,Check Out (Renewal),,,4834.0,"Saw, Miter",,,,,slo,self-renewal,Renewal
380110,360,11/16/2016 6:35 PM,,,,,,,,Loan Return,,,4609.0,"Variable Speed Router, 1/2in",,,,,slo,,
380110,360,11/16/2016 6:35 PM,,,,,,,,Check Out (Renewal),,,4609.0,"Variable Speed Router, 1/2in",,,,,slo,self-renewal,Renewal
380112,367,11/16/2016 6:42 PM,,,,,,,,Loan Return,,,5069.0,Drill Bit Set,,,,,Bil,,
380112,367,11/16/2016 6:42 PM,,,,,,,,Loan Return,,,4159.0,"Wrench, Open-End, 3/4in, 7/8in",,,,,Bil,,
380112,367,11/16/2016 6:42 PM,,,,,,,,Loan Return,,,3986.0,"Wrench, Open-End, 5/8in, 3/4in",,,,,Bil,,
380120,330,11/16/2016 6:58 PM,,,,,,,,Loan Return,,,5020.0,Table Saw,,,,,Bil,,
380124,368,11/16/2016 7:15 PM,,,,,1.4,1.4,,Late Fee,0.7,0.7,4992.0,Planer,,,,,Bil,,
380124,368,11/16/2016 7:15 PM,,,,,1.4,1.4,,Late Fee,0.7,0.7,5049.0,Jigsaw,,,,,Bil,,
380124,368,11/16/2016 7:15 PM,On Account,,,1.40,1.4,1.4,,,,,,,,,,,,,
380126,393,11/16/2016 7:19 PM,,,,,,,,Loan Return,,,4843.0,Staple Gun,,,,,Bil,,
380126,393,11/16/2016 7:19 PM,,,,,,,,Loan Return,,,4876.0,Allen Wrench Set,,,,,Bil,,
380144,344,11/16/2016 8:09 PM,,,,,0.7,0.7,2.3,Late Fee,0.7,0.7,260.0,Plastic Bucket,,,,,Bil,,
380144,344,11/16/2016 8:09 PM,On Account,,,(1.60),0.7,0.7,2.3,,,,,,,,,,,,
380144,344,11/16/2016 8:09 PM,Cash,2.30,,,0.7,0.7,2.3,,,,,,,,,,,,
380147,401,11/16/2016 8:11 PM,,,,,,,,Loan Return,,,4336.0,"Wrench, Pipe",,,,,Bil,,
380399,319,11/17/2016 8:32 AM,,,,,,,,Loan Return,,,4035.0,Cement Chisel,,,,,Gin,,
380399,319,11/17/2016 8:32 AM,,,,,,,,Loan Return,,,5091.0,Angle Grinder,,,,,Gin,,
380399,319,11/17/2016 8:32 AM,,,,,,,,Loan Return,,,4432.0,Paint Sprayer,,,,,Gin,,
380399,319,11/17/2016 8:32 AM,,,,,,,,Loan Return,,,4808.0,Pressure Washer,,,,,Gin,,
380399,319,11/17/2016 8:32 AM,,,,,,,,Loan Return,,,5001.0,Rotary Hammer Drill,,,,,Gin,,
380399,319,11/17/2016 8:32 AM,,,,,,,,Loan Return,,,277.0,"Saw, Reciprocating, Cordless",,,,,Gin,,
380399,319,11/17/2016 8:32 AM,,,,,,,,Loan Return,,,21.0,Hot Scraper,,,,,Gin,,
380399,319,11/17/2016 8:32 AM,,,,,,,,Check Out (Renewal),,,21.0,Hot Scraper,,,,,Gin,,Renewal
380399,319,11/17/2016 8:32 AM,,,,,,,,Check Out (Renewal),,,277.0,"Saw, Reciprocating, Cordless",,,,,Gin,,Renewal
380399,319,11/17/2016 8:32 AM,,,,,,,,Check Out (Renewal),,,5001.0,Rotary Hammer Drill,,,,,Gin,,Renewal
380399,319,11/17/2016 8:32 AM,,,,,,,,Check Out (Renewal),,,4808.0,Pressure Washer,,,,,Gin,,Renewal
380399,319,11/17/2016 8:32 AM,,,,,,,,Check Out (Renewal),,,4432.0,Paint Sprayer,,,,,Gin,,Renewal
380399,319,11/17/2016 8:32 AM,,,,,,,,Check Out (Renewal),,,5091.0,Angle Grinder,,,,,Gin,,Renewal
380399,319,11/17/2016 8:32 AM,,,,,,,,Check Out (Renewal),,,4035.0,Cement Chisel,,,,,Gin,,Renewal
381266,404,11/18/2016 9:57 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,ada,,
382310,405,11/19/2016 10:48 AM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
382311,405,11/19/2016 10:49 AM,,,,,,,,Check Out,,,5062.0,Food Mill,,,,,Gin,,
382357,353,11/19/2016 11:04 AM,,,,,,,1.2,Loan Return,,,4853.0,"Plane, Hand",,,,,Gin,,
382357,353,11/19/2016 11:04 AM,,,,,,,1.2,Loan Return,,,4924.0,Jigsaw,,,,,Gin,,
382357,353,11/19/2016 11:04 AM,,,,,,,1.2,Loan Return,,,5070.0,Drill Bit Set,,,,,Gin,,
382357,353,11/19/2016 11:04 AM,,,,,,,1.2,Loan Return,,,272.0,Work Bench,,,,,Gin,,
382357,353,11/19/2016 11:04 AM,,,,,,,1.2,Loan Return,,,4837.0,Stud Finder,,,,,Gin,,
382357,353,11/19/2016 11:04 AM,,,,,,,1.2,Loan Return,,,96.0,Level,,,,,Gin,,
382357,353,11/19/2016 11:04 AM,,,,,,,1.2,Loan Return,,,4472.0,"Drill, Cordless",,,,,Gin,,
382357,353,11/19/2016 11:04 AM,On Account,,,(1.20),,,1.2,,,,,,,,,,,,
382357,353,11/19/2016 11:04 AM,Cash,1.20,,,,,1.2,,,,,,,,,,,,
382386,194,11/19/2016 11:15 AM,,,,,,,,Check Out,,,4751.0,"Saw, Miter",,,,,Gin,,
382386,194,11/19/2016 11:15 AM,,,,,,,,Check Out,,,3852.0,"Clamp, Corner",,,,,Gin,,
382386,194,11/19/2016 11:15 AM,,,,,,,,Check Out,,,3861.0,"Clamp, Corner",,,,,Gin,,
382414,359,11/19/2016 11:27 AM,,,,,,,,Check Out,,,5041.0,"Clamp, Quick Grip",,,,,Gin,,
382414,359,11/19/2016 11:27 AM,,,,,,,,Check Out,,,4774.0,"Clamp, Bar",,,,,Gin,,
382414,359,11/19/2016 11:27 AM,,,,,,,,Check Out,,,278.0,Bar Clamp,,,,,Gin,,
382414,359,11/19/2016 11:27 AM,,,,,,,,Check Out,,,4829.0,"Clamp, Bar",,,,,Gin,,
382428,396,11/19/2016 11:35 AM,,,,,,,,Loan Return,,,5130.0,Cordless Right Angle Drill With Charger,,,,,Gin,,
382428,396,11/19/2016 11:35 AM,,,,,,,,Loan Return,,,4325.0,Battery Charger,,,,,Gin,,
382428,396,11/19/2016 11:35 AM,,,,,,,,Loan Return,,,3765.0,"Wrench, Basin",,,,,Gin,,
382428,396,11/19/2016 11:35 AM,,,,,,,,Loan Return,,,3823.0,"Drill, Corded",,,,,Gin,,
382447,406,11/19/2016 11:40 AM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
382451,406,11/19/2016 11:41 AM,,,,,,,,Check Out,,,4535.0,Pliers,,,,,Gin,,
382451,406,11/19/2016 11:41 AM,,,,,,,,Check Out,,,4250.0,"Screwdriver, Phillips",,,,,Gin,,
382451,406,11/19/2016 11:41 AM,,,,,,,,Check Out,,,216.0,"Hammer, Claw",,,,,Gin,,
383276,329,11/20/2016 4:21 PM,,,,,5.6,,,Late Fee,5.6,5.6,6.0,Telescope,,,,,tus,"This was already checked in some time back, but was somehow missed. The late fees are being removed.",
383276,329,11/20/2016 4:21 PM,Discount,,5.6,,5.6,,,,,,,,,,,,,,
383282,407,11/20/2016 4:37 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
383284,407,11/20/2016 4:38 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
383290,381,11/20/2016 4:48 PM,,,,,,,4.2,Loan Return,,,4503.0,"Clamp, Quick Grip",,,,,tus,,
383290,381,11/20/2016 4:48 PM,,,,,,,4.2,Loan Return,,,5120.0,"Clamp, Quick Grip",,,,,tus,,
383290,381,11/20/2016 4:48 PM,,,,,,,4.2,Loan Return,,,140.0,Paint Brush,,,,,tus,,
383290,381,11/20/2016 4:48 PM,,,,,,,4.2,Loan Return,,,5061.0,"Bit Set, Concrete",,,,,tus,,
383290,381,11/20/2016 4:48 PM,,,,,,,4.2,Loan Return,,,5073.0,"Drill Bit Set, Masonry",,,,,tus,,
383290,381,11/20/2016 4:48 PM,,,,,,,4.2,Loan Return,,,4934.0,"Drill, Corded",,,,,tus,,
383290,381,11/20/2016 4:48 PM,,,,,,,4.2,Check Out (Renewal),,,140.0,Paint Brush,,,,,tus,,Renewal
383290,381,11/20/2016 4:48 PM,On Account,,,(4.20),,,4.2,,,,,,,,,,,,
383290,381,11/20/2016 4:48 PM,PayPal (external),4.20,,,,,4.2,,,,,,,,,,,,
383307,304,11/20/2016 6:35 PM,,,,,0.8,0.8,0.8,Late Fee,0.4,0.4,4519.0,"Drill, Cordless",,,,,tus,,
383307,304,11/20/2016 6:35 PM,,,,,0.8,0.8,0.8,Late Fee,0.4,0.4,4520.0,Battery Charger,,,,,tus,,
383307,304,11/20/2016 6:35 PM,Cash,1.00,,,0.8,0.8,0.8,,,,,,,,,,,,
383307,304,11/20/2016 6:35 PM,Cash,(0.20),,,0.8,0.8,0.8,,,,,,,,,,,,
383310,408,11/20/2016 6:46 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
383311,408,11/20/2016 6:47 PM,,,,,,,,Check Out,,,3979.0,"Wrench, Adjustable",,,,,tus,,
383311,408,11/20/2016 6:47 PM,,,,,,,,Check Out,,,3762.0,"Wrench, Pipe",,,,,tus,,
383574,409,11/21/2016 2:30 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,edw,,
383746,410,11/21/2016 9:28 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,sym,,
383955,411,11/22/2016 11:42 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mks,,
384216,412,11/22/2016 5:55 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,wee,,
384474,413,11/23/2016 11:18 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,bel,,
384645,405,11/23/2016 5:00 PM,,,,,,,,Loan Return,,,5062.0,Food Mill,,,,,lge,,
384645,405,11/23/2016 5:00 PM,,,,,,,,Check Out (Renewal),,,5062.0,Food Mill,,,,,lge,self-renewal,Renewal
384674,284,11/23/2016 6:03 PM,,,,,2.0,2.0,2.0,Late Fee,1.0,1.0,5027.0,Ladder,,,,,Bil,,
384674,284,11/23/2016 6:03 PM,,,,,2.0,2.0,2.0,Other,,1.0,,,,,,,Bil,,
384674,284,11/23/2016 6:03 PM,Cash,2.00,,,2.0,2.0,2.0,,,,,,,,,,,,
384699,107,11/23/2016 7:50 PM,,,,,3.9,3.9,3.9,Late Fee,2.1,2.1,4686.0,Dremel Set,,,,,Bil,,
384699,107,11/23/2016 7:50 PM,,,,,3.9,3.9,3.9,Late Fee,1.8,1.8,825.0,Power Sander,,,,,Bil,,
384699,107,11/23/2016 7:50 PM,Cash,3.90,,,3.9,3.9,3.9,,,,,,,,,,,,
384702,319,11/23/2016 8:12 PM,,,,,,,,Loan Return,,,21.0,Hot Scraper,,,,,Bil,,
384702,319,11/23/2016 8:12 PM,,,,,,,,Loan Return,,,277.0,"Saw, Reciprocating, Cordless",,,,,Bil,,
384702,319,11/23/2016 8:12 PM,,,,,,,,Loan Return,,,5001.0,Rotary Hammer Drill,,,,,Bil,,
384702,319,11/23/2016 8:12 PM,,,,,,,,Loan Return,,,4808.0,Pressure Washer,,,,,Bil,Said that the pressure hose was bad and not working.,
384702,319,11/23/2016 8:12 PM,,,,,,,,Loan Return,,,4432.0,Paint Sprayer,,,,,Bil,,
384702,319,11/23/2016 8:12 PM,,,,,,,,Loan Return,,,5091.0,Angle Grinder,,,,,Bil,,
384702,319,11/23/2016 8:12 PM,,,,,,,,Loan Return,,,4035.0,Cement Chisel,,,,,Bil,,
385217,194,11/26/2016 12:19 AM,,,,,,,,Loan Return,,,4751.0,"Saw, Miter",,,,,geo,,
385217,194,11/26/2016 12:19 AM,,,,,,,,Check Out (Renewal),,,4751.0,"Saw, Miter",,,,,geo,self-renewal,Renewal
385218,194,11/26/2016 12:19 AM,,,,,,,,Loan Return,,,3861.0,"Clamp, Corner",,,,,geo,,
385218,194,11/26/2016 12:19 AM,,,,,,,,Check Out (Renewal),,,3861.0,"Clamp, Corner",,,,,geo,self-renewal,Renewal
385219,194,11/26/2016 12:19 AM,,,,,,,,Loan Return,,,3852.0,"Clamp, Corner",,,,,geo,,
385219,194,11/26/2016 12:19 AM,,,,,,,,Check Out (Renewal),,,3852.0,"Clamp, Corner",,,,,geo,self-renewal,Renewal
385550,414,11/26/2016 10:27 AM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
385558,414,11/26/2016 10:30 AM,,,,,10.0,10.0,10.0,Membership Fee,,10.0,,,regular,,,,Gin,,
385558,414,11/26/2016 10:30 AM,PayPal (external),10.00,,,10.0,10.0,10.0,,,,,,,,,,,,
385559,414,11/26/2016 10:31 AM,,,,,,,,Check Out,,,4338.0,Pruning Shears,,,,,Gin,,
385571,175,11/26/2016 10:39 AM,,,,,,,,Membership Change,,,,,regular,,,,Gin,,
385572,175,11/26/2016 10:39 AM,,,,,,,,Check Out,,,306.0,Router,,,,,Gin,,
385630,406,11/26/2016 11:21 AM,,,,,,,,Loan Return,,,4535.0,Pliers,,,,,Gin,,
